Date,Adj Price,
2014-02-28,"6,809.7000",
2014-02-27,"6,810.2700",
2014-02-26,"6,799.1500",
2014-02-25,"6,830.5000",
2014-02-24,"6,865.8600",
2014-02-21,"6,838.0600",
2014-02-20,"6,812.9900",
2014-02-19,"6,796.7100",
2014-02-18,"6,796.4300",
2014-02-17,"6,736.0000",
2014-02-14,"6,663.6200",
2014-02-13,"6,659.4200",
2014-02-12,"6,675.0300",
2014-02-11,"6,672.6600",
2014-02-10,"6,591.5500",
2014-02-07,"6,571.6800",
2014-02-06,"6,558.2800",
2014-02-05,"6,457.8900",
2014-02-04,"6,449.2700",
2014-02-03,"6,465.6600",
2014-01-31,"6,510.4400",
2014-01-30,"6,538.4500",
2014-01-29,"6,544.2800",
2014-01-28,"6,572.3300",
2014-01-27,"6,550.6600",
2014-01-24,"6,663.7400",
2014-01-23,"6,773.2800",
2014-01-22,"6,826.3300",
2014-01-21,"6,834.2600",
2014-01-20,"6,836.7300",
2014-01-17,"6,829.3000",
2014-01-16,"6,815.4200",
2014-01-15,"6,819.8600",
2014-01-14,"6,766.8600",
2014-01-13,"6,757.1500",
2014-01-10,"6,739.9400",
2014-01-09,"6,691.3400",
2014-01-08,"6,721.7800",
2014-01-07,"6,755.4500",
2014-01-06,"6,730.7300",
2014-01-03,"6,730.6700",
2014-01-02,"6,717.9100",
2013-12-31,"6,749.0900",
2013-12-30,"6,731.2700",
2013-12-27,"6,750.8700",
2013-12-24,"6,694.1700",
2013-12-23,"6,678.6100",
2013-12-20,"6,606.5800",
2013-12-19,"6,584.7000",
2013-12-18,"6,492.0800",
2013-12-17,"6,486.1900",
2013-12-16,"6,522.2000",
2013-12-13,"6,439.9600",
2013-12-12,"6,445.2500",
2013-12-11,"6,507.7200",
2013-12-10,"6,523.3100",
2013-12-09,"6,559.4800",
2013-12-06,"6,551.9900",
2013-12-05,"6,498.3300",
2013-12-04,"6,509.9700",
2013-12-03,"6,532.4300",
2013-12-02,"6,595.3300",
2013-11-29,"6,650.5700",
2013-11-28,"6,654.4700",
2013-11-27,"6,649.4700",
2013-11-26,"6,636.2200",
2013-11-25,"6,694.6200",
2013-11-22,"6,674.3000",
2013-11-21,"6,681.3300",
2013-11-20,"6,681.0800",
2013-11-19,"6,698.0100",
2013-11-18,"6,723.4600",
2013-11-15,"6,693.4400",
2013-11-14,"6,666.1300",
2013-11-13,"6,630.0000",
2013-11-12,"6,726.7900",
2013-11-11,"6,728.3700",
2013-11-08,"6,708.4200",
2013-11-07,"6,697.2200",
2013-11-06,"6,741.6900",
2013-11-05,"6,746.8400",
2013-11-04,"6,763.6200",
2013-11-01,"6,734.7400",
2013-10-31,"6,731.4300",
2013-10-30,"6,777.7000",
2013-10-29,"6,774.7300",
2013-10-28,"6,725.8200",
2013-10-25,"6,721.3400",
2013-10-24,"6,713.1800",
2013-10-23,"6,674.4800",
2013-10-22,"6,695.6600",
2013-10-21,"6,654.2000",
2013-10-18,"6,622.5800",
2013-10-17,"6,576.1600",
2013-10-16,"6,571.5900",
2013-10-15,"6,549.1100",
2013-10-14,"6,507.6500",
2013-10-11,"6,487.1900",
2013-10-10,"6,430.4900",
2013-10-09,"6,337.9100",
2013-10-08,"6,365.8300",
2013-10-07,"6,437.2800",
2013-10-04,"6,453.8800",
2013-10-03,"6,449.0400",
2013-10-02,"6,437.5000",
2013-10-01,"6,460.0100",
2013-09-30,"6,462.2200",
2013-09-27,"6,512.6600",
2013-09-26,"6,565.5900",
2013-09-25,"6,551.5300",
2013-09-24,"6,571.4600",
2013-09-23,"6,557.3700",
2013-09-20,"6,596.4300",
2013-09-19,"6,625.3900",
2013-09-18,"6,558.8200",
2013-09-17,"6,570.1700",
2013-09-16,"6,622.8600",
2013-09-13,"6,583.8000",
2013-09-12,"6,588.9800",
2013-09-11,"6,588.4300",
2013-09-10,"6,583.9900",
2013-09-09,"6,530.7400",
2013-09-06,"6,547.3300",
2013-09-05,"6,532.4400",
2013-09-04,"6,474.7400",
2013-09-03,"6,468.4100",
2013-09-02,"6,506.1900",
2013-08-30,"6,412.9300",
2013-08-29,"6,483.0500",
2013-08-28,"6,430.0600",
2013-08-27,"6,440.9700",
2013-08-23,"6,492.1000",
2013-08-22,"6,446.8700",
2013-08-21,"6,390.8400",
2013-08-20,"6,453.4600",
2013-08-19,"6,465.7300",
2013-08-16,"6,499.9900",
2013-08-15,"6,483.3400",
2013-08-14,"6,587.4300",
2013-08-13,"6,611.9400",
2013-08-12,"6,574.3400",
2013-08-09,"6,583.3900",
2013-08-08,"6,529.6800",
2013-08-07,"6,511.2100",
2013-08-06,"6,604.2100",
2013-08-05,"6,619.5800",
2013-08-02,"6,647.8700",
2013-08-01,"6,681.9800",
2013-07-31,"6,621.0600",
2013-07-30,"6,570.9500",
2013-07-29,"6,560.2500",
2013-07-26,"6,554.7900",
2013-07-25,"6,587.9500",
2013-07-24,"6,620.4300",
2013-07-23,"6,597.4400",
2013-07-22,"6,623.1700",
2013-07-19,"6,630.6700",
2013-07-18,"6,634.3600",
2013-07-17,"6,571.9300",
2013-07-16,"6,556.3500",
2013-07-15,"6,586.1100",
2013-07-12,"6,544.9400",
2013-07-11,"6,543.4100",
2013-07-10,"6,504.9600",
2013-07-09,"6,513.0800",
2013-07-08,"6,450.0700",
2013-07-05,"6,375.5200",
2013-07-04,"6,421.6700",
2013-07-03,"6,229.8700",
2013-07-02,"6,303.9400",
2013-07-01,"6,307.7800",
2013-06-28,"6,215.4700",
2013-06-27,"6,243.4000",
2013-06-26,"6,165.4800",
2013-06-25,"6,101.9100",
2013-06-24,"6,029.1000",
2013-06-21,"6,116.1700",
2013-06-20,"6,159.5100",
2013-06-19,"6,348.8200",
2013-06-18,"6,374.2100",
2013-06-17,"6,330.4900",
2013-06-14,"6,308.2600",
2013-06-13,"6,304.6300",
2013-06-12,"6,299.4500",
2013-06-11,"6,340.0800",
2013-06-10,"6,400.4500",
2013-06-07,"6,411.9900",
2013-06-06,"6,336.1100",
2013-06-05,"6,419.3100",
2013-06-04,"6,558.5800",
2013-06-03,"6,525.1200",
2013-05-31,"6,583.0900",
2013-05-30,"6,656.9900",
2013-05-29,"6,627.1700",
2013-05-28,"6,762.0100",
2013-05-24,"6,654.3400",
2013-05-23,"6,696.7900",
2013-05-22,"6,840.2700",
2013-05-21,"6,803.8700",
2013-05-20,"6,755.6300",
2013-05-17,"6,723.0600",
2013-05-16,"6,687.8000",
2013-05-15,"6,693.5500",
2013-05-14,"6,686.0600",
2013-05-13,"6,631.7600",
2013-05-10,"6,624.9800",
2013-05-09,"6,592.7400",
2013-05-08,"6,583.4800",
2013-05-07,"6,557.3000",
2013-05-03,"6,521.4600",
2013-05-02,"6,460.7100",
2013-05-01,"6,451.2900",
2013-04-30,"6,430.1200",
2013-04-29,"6,458.0200",
2013-04-26,"6,426.4200",
2013-04-25,"6,442.5900",
2013-04-24,"6,431.7600",
2013-04-23,"6,406.1200",
2013-04-22,"6,280.6200",
2013-04-19,"6,286.5900",
2013-04-18,"6,243.6700",
2013-04-17,"6,244.2100",
2013-04-16,"6,304.5800",
2013-04-15,"6,343.6000",
2013-04-12,"6,384.3900",
2013-04-11,"6,416.1400",
2013-04-10,"6,387.3700",
2013-04-09,"6,313.2100",
2013-04-08,"6,276.9400",
2013-04-05,"6,249.7800",
2013-04-04,"6,344.1200",
2013-04-03,"6,420.2800",
2013-04-02,"6,490.6600",
2013-03-28,"6,411.7400",
2013-03-27,"6,387.5600",
2013-03-26,"6,399.3700",
2013-03-25,"6,378.3800",
2013-03-22,"6,392.7600",
2013-03-21,"6,388.5500",
2013-03-20,"6,432.7000",
2013-03-19,"6,441.3200",
2013-03-18,"6,457.9200",
2013-03-15,"6,489.6500",
2013-03-14,"6,529.4100",
2013-03-13,"6,481.5000",
2013-03-12,"6,510.6200",
2013-03-11,"6,503.6300",
2013-03-08,"6,483.5800",
2013-03-07,"6,439.1600",
2013-03-06,"6,427.6400",
2013-03-05,"6,431.9500",
2013-03-04,"6,345.6300",
2013-03-01,"6,378.6000",
2013-02-28,"6,360.8100",
2013-02-27,"6,325.8800",
2013-02-26,"6,270.4400",
2013-02-25,"6,355.3700",
2013-02-22,"6,335.7000",
2013-02-21,"6,291.5400",
2013-02-20,"6,395.3700",
2013-02-19,"6,379.0700",
2013-02-18,"6,318.1900",
2013-02-15,"6,328.2600",
2013-02-14,"6,327.3600",
2013-02-13,"6,359.1100",
2013-02-12,"6,338.3800",
2013-02-11,"6,277.0600",
2013-02-08,"6,263.9300",
2013-02-07,"6,228.4200",
2013-02-06,"6,295.3400",
2013-02-05,"6,282.7600",
2013-02-04,"6,246.8400",
2013-02-01,"6,347.2400",
2013-01-31,"6,276.8800",
2013-01-30,"6,323.1100",
2013-01-29,"6,339.1900",
2013-01-28,"6,294.4100",
2013-01-25,"6,284.4500",
2013-01-24,"6,264.9100",
2013-01-23,"6,197.6400",
2013-01-22,"6,179.1700",
2013-01-21,"6,180.9800",
2013-01-18,"6,154.4100",
2013-01-17,"6,132.3600",
2013-01-16,"6,103.9800",
2013-01-15,"6,117.3100",
2013-01-14,"6,107.8600",
2013-01-11,"6,121.5800",
2013-01-10,"6,101.5100",
2013-01-09,"6,098.6500",
2013-01-08,"6,053.6300",
2013-01-07,"6,064.5800",
2013-01-04,"6,089.8400",
2013-01-03,"6,047.3400",
2013-01-02,"6,027.3700",
2012-12-31,"5,897.8100",
2012-12-28,"5,925.3700",
2012-12-27,"5,954.3000",
2012-12-24,"5,954.1800",
2012-12-21,"5,939.9900",
2012-12-20,"5,958.3400",
2012-12-19,"5,961.5900",
2012-12-18,"5,935.9000",
2012-12-17,"5,912.1500",
2012-12-14,"5,921.7600",
2012-12-13,"5,929.6100",
2012-12-12,"5,945.8500",
2012-12-11,"5,924.9700",
2012-12-10,"5,921.6300",
2012-12-07,"5,914.4000",
2012-12-06,"5,901.4200",
2012-12-05,"5,892.0800",
2012-12-04,"5,869.0400",
2012-12-03,"5,871.2400",
2012-11-30,"5,866.8200",
2012-11-29,"5,870.3000",
2012-11-28,"5,803.2800",
2012-11-27,"5,799.7100",
2012-11-26,"5,786.7200",
2012-11-23,"5,819.1400",
2012-11-22,"5,791.0300",
2012-11-21,"5,752.0300",
2012-11-20,"5,748.1000",
2012-11-19,"5,737.6600",
2012-11-16,"5,605.5900",
2012-11-15,"5,677.7500",
2012-11-14,"5,722.0100",
2012-11-13,"5,786.2500",
2012-11-12,"5,767.2700",
2012-11-09,"5,769.6800",
2012-11-08,"5,776.0500",
2012-11-07,"5,791.6300",
2012-11-06,"5,884.9000",
2012-11-05,"5,839.0600",
2012-11-02,"5,868.5500",
2012-11-01,"5,861.9200",
2012-10-31,"5,782.7000",
2012-10-30,"5,849.9000",
2012-10-29,"5,795.1000",
2012-10-26,"5,806.7100",
2012-10-25,"5,805.0500",
2012-10-24,"5,804.7800",
2012-10-23,"5,797.9100",
2012-10-22,"5,882.9100",
2012-10-19,"5,896.1500",
2012-10-18,"5,917.0500",
2012-10-17,"5,910.9100",
2012-10-16,"5,870.5400",
2012-10-15,"5,805.6100",
2012-10-12,"5,793.3200",
2012-10-11,"5,829.7500",
2012-10-10,"5,776.7100",
2012-10-09,"5,810.2500",
2012-10-08,"5,841.7400",
2012-10-05,"5,871.0200",
2012-10-04,"5,827.7800",
2012-10-03,"5,825.8100",
2012-10-02,"5,809.4500",
2012-10-01,"5,820.4500",
2012-09-28,"5,742.0700",
2012-09-27,"5,779.4200",
2012-09-26,"5,768.0900",
2012-09-25,"5,859.7100",
2012-09-24,"5,838.8400",
2012-09-21,"5,852.6200",
2012-09-20,"5,854.6400",
2012-09-19,"5,888.4800",
2012-09-18,"5,868.1600",
2012-09-17,"5,893.5200",
2012-09-14,"5,915.5500",
2012-09-13,"5,819.9200",
2012-09-12,"5,782.0800",
2012-09-11,"5,792.1900",
2012-09-10,"5,793.2000",
2012-09-07,"5,794.8000",
2012-09-06,"5,777.3400",
2012-09-05,"5,657.8600",
2012-09-04,"5,672.0100",
2012-09-03,"5,758.4100",
2012-08-31,"5,711.4800",
2012-08-30,"5,719.4500",
2012-08-29,"5,743.5300",
2012-08-28,"5,775.7100",
2012-08-24,"5,776.6000",
2012-08-23,"5,776.6000",
2012-08-22,"5,774.2000",
2012-08-21,"5,857.5200",
2012-08-20,"5,824.3700",
2012-08-17,"5,852.4200",
2012-08-16,"5,834.5100",
2012-08-15,"5,833.0400",
2012-08-14,"5,864.7800",
2012-08-13,"5,831.8800",
2012-08-10,"5,847.1100",
2012-08-09,"5,851.5100",
2012-08-08,"5,845.9200",
2012-08-07,"5,841.2400",
2012-08-06,"5,808.7700",
2012-08-03,"5,787.2800",
2012-08-02,"5,662.3000",
2012-08-01,"5,712.8200",
2012-07-31,"5,635.2800",
2012-07-30,"5,693.6300",
2012-07-27,"5,627.2100",
2012-07-26,"5,573.1600",
2012-07-25,"5,498.3200",
2012-07-24,"5,499.2300",
2012-07-23,"5,533.8700",
2012-07-20,"5,651.7700",
2012-07-19,"5,714.1900",
2012-07-18,"5,685.7700",
2012-07-17,"5,629.0900",
2012-07-16,"5,662.4300",
2012-07-13,"5,666.1300",
2012-07-12,"5,608.2500",
2012-07-11,"5,664.4800",
2012-07-10,"5,664.0700",
2012-07-09,"5,627.3300",
2012-07-06,"5,662.6300",
2012-07-05,"5,692.6300",
2012-07-04,"5,684.4700",
2012-07-03,"5,687.7300",
2012-07-02,"5,640.6400",
2012-06-29,"5,571.1500",
2012-06-28,"5,493.0600",
2012-06-27,"5,523.9200",
2012-06-26,"5,446.9600",
2012-06-25,"5,450.6500",
2012-06-22,"5,513.6900",
2012-06-21,"5,566.3600",
2012-06-20,"5,622.2900",
2012-06-19,"5,586.3100",
2012-06-18,"5,491.0900",
2012-06-15,"5,478.8100",
2012-06-14,"5,467.0500",
2012-06-13,"5,483.8100",
2012-06-12,"5,473.7400",
2012-06-11,"5,432.3700",
2012-06-08,"5,435.0800",
2012-06-07,"5,447.7900",
2012-06-06,"5,384.1100",
2012-06-01,"5,260.1900",
2012-05-31,"5,320.8600",
2012-05-30,"5,297.2800",
2012-05-29,"5,391.1400",
2012-05-28,"5,356.3400",
2012-05-25,"5,351.5300",
2012-05-24,"5,350.0500",
2012-05-23,"5,266.4100",
2012-05-22,"5,403.2800",
2012-05-21,"5,304.4800",
2012-05-18,"5,267.6200",
2012-05-17,"5,338.3800",
2012-05-16,"5,405.2500",
2012-05-15,"5,437.6200",
2012-05-14,"5,465.5200",
2012-05-11,"5,575.5200",
2012-05-10,"5,543.9500",
2012-05-09,"5,530.0500",
2012-05-08,"5,554.5500",
2012-05-04,"5,655.0600",
2012-05-03,"5,766.5500",
2012-05-02,"5,758.1100",
2012-05-01,"5,812.2300",
2012-04-30,"5,737.7800",
2012-04-27,"5,777.1100",
2012-04-26,"5,748.7200",
2012-04-25,"5,718.8900",
2012-04-24,"5,709.4900",
2012-04-23,"5,665.5700",
2012-04-20,"5,772.1500",
2012-04-19,"5,744.5500",
2012-04-18,"5,745.2900",
2012-04-17,"5,766.9500",
2012-04-16,"5,666.2800",
2012-04-13,"5,651.7900",
2012-04-12,"5,710.4600",
2012-04-11,"5,634.7400",
2012-04-10,"5,595.5500",
2012-04-05,"5,723.6700",
2012-04-04,"5,703.7700",
2012-04-03,"5,838.3400",
2012-04-02,"5,874.8900",
2012-03-30,"5,768.4500",
2012-03-29,"5,742.0300",
2012-03-28,"5,808.9900",
2012-03-27,"5,869.5500",
2012-03-26,"5,902.7000",
2012-03-23,"5,854.8900",
2012-03-22,"5,845.6500",
2012-03-21,"5,891.9500",
2012-03-20,"5,891.4100",
2012-03-19,"5,961.1100",
2012-03-16,"5,965.5800",
2012-03-15,"5,940.7200",
2012-03-14,"5,945.4300",
2012-03-13,"5,955.9100",
2012-03-12,"5,892.7500",
2012-03-09,"5,887.4900",
2012-03-08,"5,859.7300",
2012-03-07,"5,791.4100",
2012-03-06,"5,765.8000",
2012-03-05,"5,874.8200",
2012-03-02,"5,911.1300",
2012-03-01,"5,931.2500",
2012-02-29,"5,871.5100",
2012-02-28,"5,927.9100",
2012-02-27,"5,915.5500",
2012-02-24,"5,935.1300",
2012-02-23,"5,937.8900",
2012-02-22,"5,916.5500",
2012-02-21,"5,928.2000",
2012-02-20,"5,945.2500",
2012-02-17,"5,905.0700",
2012-02-16,"5,885.3800",
2012-02-15,"5,892.1600",
2012-02-14,"5,899.8700",
2012-02-13,"5,905.7000",
2012-02-10,"5,852.3900",
2012-02-09,"5,895.4700",
2012-02-08,"5,875.9300",
2012-02-07,"5,890.2600",
2012-02-06,"5,892.2000",
2012-02-03,"5,901.0700",
2012-02-02,"5,796.0700",
2012-02-01,"5,790.7200",
2012-01-31,"5,681.6100",
2012-01-30,"5,671.0900",
2012-01-27,"5,733.4500",
2012-01-26,"5,795.2000",
2012-01-25,"5,723.0000",
2012-01-24,"5,751.9000",
2012-01-23,"5,782.5600",
2012-01-20,"5,728.5500",
2012-01-19,"5,741.1500",
2012-01-18,"5,702.3700",
2012-01-17,"5,693.9500",
2012-01-16,"5,657.4400",
2012-01-13,"5,636.6400",
2012-01-12,"5,662.4200",
2012-01-11,"5,670.8200",
2012-01-10,"5,696.7000",
2012-01-09,"5,612.2600",
2012-01-06,"5,649.6800",
2012-01-05,"5,624.2600",
2012-01-04,"5,668.4500",
2012-01-03,"5,699.9100",
2011-12-30,"5,572.2800",
2011-12-29,"5,566.7700",
2011-12-28,"5,507.4000",
2011-12-23,"5,512.7000",
2011-12-22,"5,456.9700",
2011-12-21,"5,389.7400",
2011-12-20,"5,419.6000",
2011-12-19,"5,364.9900",
2011-12-16,"5,387.3400",
2011-12-15,"5,400.8500",
2011-12-14,"5,366.8000",
2011-12-13,"5,490.1500",
2011-12-12,"5,427.8600",
2011-12-09,"5,529.2100",
2011-12-08,"5,483.7700",
2011-12-07,"5,546.9100",
2011-12-06,"5,568.7200",
2011-12-05,"5,567.9600",
2011-12-02,"5,552.2900",
2011-12-01,"5,489.3400",
2011-11-30,"5,505.4200",
2011-11-29,"5,337.0000",
2011-11-28,"5,312.7600",
2011-11-25,"5,164.6500",
2011-11-24,"5,127.5700",
2011-11-23,"5,139.7800",
2011-11-22,"5,206.8200",
2011-11-21,"5,222.6000",
2011-11-18,"5,362.9400",
2011-11-17,"5,423.1400",
2011-11-16,"5,509.0200",
2011-11-15,"5,517.4400",
2011-11-14,"5,519.0400",
2011-11-11,"5,545.3800",
2011-11-10,"5,444.8200",
2011-11-09,"5,460.3800",
2011-11-08,"5,567.3400",
2011-11-07,"5,510.8200",
2011-11-04,"5,527.1600",
2011-11-03,"5,545.6400",
2011-11-02,"5,484.1000",
2011-11-01,"5,421.5700",
2011-10-31,"5,544.2200",
2011-10-28,"5,702.2400",
2011-10-27,"5,713.8200",
2011-10-26,"5,553.2400",
2011-10-25,"5,525.5400",
2011-10-24,"5,548.0600",
2011-10-21,"5,488.6500",
2011-10-20,"5,384.6800",
2011-10-19,"5,450.5000",
2011-10-18,"5,410.3500",
2011-10-17,"5,436.7000",
2011-10-14,"5,466.4000",
2011-10-13,"5,403.4000",
2011-10-12,"5,441.8000",
2011-10-11,"5,395.7000",
2011-10-10,"5,399.0000",
2011-10-07,"5,303.4000",
2011-10-06,"5,291.3000",
2011-10-05,"5,102.2000",
2011-10-04,"4,944.4000",
2011-10-03,"5,075.5000",
2011-09-30,"5,128.5000",
2011-09-29,"5,196.8000",
2011-09-28,"5,217.6000",
2011-09-27,"5,294.0000",
2011-09-26,"5,089.4000",
2011-09-23,"5,066.8000",
2011-09-22,"5,041.6000",
2011-09-21,"5,288.4000",
2011-09-20,"5,363.7000",
2011-09-19,"5,259.6000",
2011-09-16,"5,368.4000",
2011-09-15,"5,337.5000",
2011-09-14,"5,227.0000",
2011-09-13,"5,174.3000",
2011-09-12,"5,129.6000",
2011-09-09,"5,214.6000",
2011-09-08,"5,340.4000",
2011-09-07,"5,318.6000",
2011-09-06,"5,156.8000",
2011-09-05,"5,102.6000",
2011-09-02,"5,292.0000",
2011-09-01,"5,418.6000",
2011-08-31,"5,394.5000",
2011-08-30,"5,268.7000",
2011-08-26,"5,129.9000",
2011-08-25,"5,131.1000",
2011-08-24,"5,205.9000",
2011-08-23,"5,129.4000",
2011-08-22,"5,095.3000",
2011-08-19,"5,040.8000",
2011-08-18,"5,092.2000",
2011-08-17,"5,331.6000",
2011-08-16,"5,357.6000",
2011-08-15,"5,350.6000",
2011-08-12,"5,320.0000",
2011-08-11,"5,162.8000",
2011-08-10,"5,007.2000",
2011-08-09,"5,164.9000",
2011-08-08,"5,069.0000",
2011-08-05,"5,247.0000",
2011-08-04,"5,393.1000",
2011-08-03,"5,584.5000",
2011-08-02,"5,718.4000",
2011-08-01,"5,774.4000",
2011-07-29,"5,815.2000",
2011-07-28,"5,873.2000",
2011-07-27,"5,856.6000",
2011-07-26,"5,929.7000",
2011-07-25,"5,925.3000",
2011-07-22,"5,935.0000",
2011-07-21,"5,899.9000",
2011-07-20,"5,853.8000",
2011-07-19,"5,790.0000",
2011-07-18,"5,752.8000",
2011-07-15,"5,843.7000",
2011-07-14,"5,847.0000",
2011-07-13,"5,906.4000",
2011-07-12,"5,869.0000",
2011-07-11,"5,929.2000",
2011-07-08,"5,990.6000",
2011-07-07,"6,054.5000",
2011-07-06,"6,002.9000",
2011-07-05,"6,024.0000",
2011-07-04,"6,017.5000",
2011-07-01,"5,989.8000",
2011-06-30,"5,945.7000",
2011-06-29,"5,856.0000",
2011-06-28,"5,766.9000",
2011-06-27,"5,722.3000",
2011-06-24,"5,697.7000",
2011-06-23,"5,674.4000",
2011-06-22,"5,773.0000",
2011-06-21,"5,775.3000",
2011-06-20,"5,693.4000",
2011-06-17,"5,714.9000",
2011-06-16,"5,698.8000",
2011-06-15,"5,742.5000",
2011-06-14,"5,803.1000",
2011-06-13,"5,773.5000",
2011-06-10,"5,765.8000",
2011-06-09,"5,856.3000",
2011-06-08,"5,808.9000",
2011-06-07,"5,864.6000",
2011-06-06,"5,863.2000",
2011-06-03,"5,855.0000",
2011-06-02,"5,847.9000",
2011-06-01,"5,928.6000",
2011-05-31,"5,990.0000",
2011-05-27,"5,938.9000",
2011-05-26,"5,881.0000",
2011-05-25,"5,870.1000",
2011-05-24,"5,858.4000",
2011-05-23,"5,835.9000",
2011-05-20,"5,948.5000",
2011-05-19,"5,956.0000",
2011-05-18,"5,923.5000",
2011-05-17,"5,861.0000",
2011-05-16,"5,923.7000",
2011-05-13,"5,925.9000",
2011-05-12,"5,945.0000",
2011-05-11,"5,976.0000",
2011-05-10,"6,018.9000",
2011-05-09,"5,942.7000",
2011-05-06,"5,976.8000",
2011-05-05,"5,920.0000",
2011-05-04,"5,984.1000",
2011-05-03,"6,082.9000",
2011-04-28,"6,069.9000",
2011-04-27,"6,068.2000",
2011-04-26,"6,069.4000",
2011-04-21,"6,018.3000",
2011-04-20,"6,022.3000",
2011-04-19,"5,896.9000",
2011-04-18,"5,870.1000",
2011-04-15,"5,996.0000",
2011-04-14,"5,963.8000",
2011-04-13,"6,010.4000",
2011-04-12,"5,964.5000",
2011-04-11,"6,053.4000",
2011-04-08,"6,055.8000",
2011-04-07,"6,007.4000",
2011-04-06,"6,041.1000",
2011-04-05,"6,007.1000",
2011-04-04,"6,017.0000",
2011-04-01,"6,009.9000",
2011-03-31,"5,908.8000",
2011-03-30,"5,948.3000",
2011-03-29,"5,932.2000",
2011-03-28,"5,904.5000",
2011-03-25,"5,900.8000",
2011-03-24,"5,880.9000",
2011-03-23,"5,795.9000",
2011-03-22,"5,762.7000",
2011-03-21,"5,786.1000",
2011-03-18,"5,718.1000",
2011-03-17,"5,696.1000",
2011-03-16,"5,598.2000",
2011-03-15,"5,695.3000",
2011-03-14,"5,775.2000",
2011-03-11,"5,828.7000",
2011-03-10,"5,845.3000",
2011-03-09,"5,937.3000",
2011-03-08,"5,974.8000",
2011-03-07,"5,973.8000",
2011-03-04,"5,990.4000",
2011-03-03,"6,005.1000",
2011-03-02,"5,914.9000",
2011-03-01,"5,935.8000",
2011-02-28,"5,994.0000",
2011-02-25,"6,001.2000",
2011-02-24,"5,920.0000",
2011-02-23,"5,923.5000",
2011-02-22,"5,996.8000",
2011-02-21,"6,014.8000",
2011-02-18,"6,083.0000",
2011-02-17,"6,087.4000",
2011-02-16,"6,085.3000",
2011-02-15,"6,037.1000",
2011-02-14,"6,060.1000",
2011-02-11,"6,062.9000",
2011-02-10,"6,020.0000",
2011-02-09,"6,052.3000",
2011-02-08,"6,091.3000",
2011-02-07,"6,051.0000",
2011-02-04,"5,997.4000",
2011-02-03,"5,983.3000",
2011-02-02,"6,000.1000",
2011-02-01,"5,957.8000",
2011-01-31,"5,862.9000",
2011-01-28,"5,881.4000",
2011-01-27,"5,965.1000",
2011-01-26,"5,969.2000",
2011-01-25,"5,917.7000",
2011-01-24,"5,943.9000",
2011-01-21,"5,896.3000",
2011-01-20,"5,867.9000",
2011-01-19,"5,976.7000",
2011-01-18,"6,056.4000",
2011-01-17,"5,985.7000",
2011-01-14,"6,002.1000",
2011-01-13,"6,023.9000",
2011-01-12,"6,050.7000",
2011-01-11,"6,014.0000",
2011-01-10,"5,956.3000",
2011-01-07,"5,984.3000",
2011-01-06,"6,019.5000",
2011-01-05,"6,043.9000",
2011-01-04,"6,013.9000",
2010-12-31,"5,899.9000",
2010-12-30,"5,971.0000",
2010-12-29,"5,996.4000",
2010-12-24,"6,008.9000",
2010-12-23,"5,996.1000",
2010-12-22,"5,983.5000",
2010-12-21,"5,951.8000",
2010-12-20,"5,891.6000",
2010-12-17,"5,871.8000",
2010-12-16,"5,881.1000",
2010-12-15,"5,882.2000",
2010-12-14,"5,891.2000",
2010-12-13,"5,860.8000",
2010-12-10,"5,813.0000",
2010-12-09,"5,808.0000",
2010-12-08,"5,794.5000",
2010-12-07,"5,808.5000",
2010-12-06,"5,770.3000",
2010-12-03,"5,745.3000",
2010-12-02,"5,767.6000",
2010-12-01,"5,642.5000",
2010-11-30,"5,528.3000",
2010-11-29,"5,551.0000",
2010-11-26,"5,668.7000",
2010-11-25,"5,698.9000",
2010-11-24,"5,657.1000",
2010-11-23,"5,581.3000",
2010-11-22,"5,680.8000",
2010-11-19,"5,732.8000",
2010-11-18,"5,768.7000",
2010-11-17,"5,692.6000",
2010-11-16,"5,681.9000",
2010-11-15,"5,820.4000",
2010-11-12,"5,796.9000",
2010-11-11,"5,815.2000",
2010-11-10,"5,816.9000",
2010-11-09,"5,875.2000",
2010-11-08,"5,850.0000",
2010-11-05,"5,875.4000",
2010-11-04,"5,862.8000",
2010-11-03,"5,749.0000",
2010-11-02,"5,757.4000",
2010-11-01,"5,694.6000",
2010-10-29,"5,675.2000",
2010-10-28,"5,677.9000",
2010-10-27,"5,646.0000",
2010-10-26,"5,707.3000",
2010-10-25,"5,752.0000",
2010-10-22,"5,741.4000",
2010-10-21,"5,757.9000",
2010-10-20,"5,728.9000",
2010-10-19,"5,703.9000",
2010-10-18,"5,742.5000",
2010-10-15,"5,703.4000",
2010-10-14,"5,727.2000",
2010-10-13,"5,747.4000",
2010-10-12,"5,661.6000",
2010-10-11,"5,672.4000",
2010-10-08,"5,657.6000",
2010-10-07,"5,662.1000",
2010-10-06,"5,681.4000",
2010-10-05,"5,635.8000",
2010-10-04,"5,556.0000",
2010-10-01,"5,592.9000",
2010-09-30,"5,548.6000",
2010-09-29,"5,569.3000",
2010-09-28,"5,578.4000",
2010-09-27,"5,573.4000",
2010-09-24,"5,598.5000",
2010-09-23,"5,547.1000",
2010-09-22,"5,551.9000",
2010-09-21,"5,576.2000",
2010-09-20,"5,602.5000",
2010-09-17,"5,508.5000",
2010-09-16,"5,540.1000",
2010-09-15,"5,555.6000",
